,index,user,group,task,phase,time,type,sourcePath,targetPath,sourceRange,targetRange,time_dup
42,1587,north,control,1,1,2022-04-16 23:16:49.884876,tree,,code/lib/_spikes/optimized_drag_stack/my_movable_box.dart (bergamot),,,2022-04-16T23:16:49.884876
55,241,north,control,1,1,2022-04-16 23:16:55.033487,UI,,/models/app_model.dart,,,2022-04-16T23:16:55.033487
56,242,north,control,1,1,2022-04-16 23:17:24.999153,UI,,/_spikes/popup_menu_spike/popup_panel_spike.dart,,,2022-04-16T23:17:24.999153
57,1599,north,control,1,1,2022-04-16 23:18:51.980786,tree,,code/lib/_spikes/popup_menu_spike/popup_panel_spike.dart (sticky),,,2022-04-16T23:18:51.980786
59,1600,north,control,1,1,2022-04-16 23:18:54.440325,tree,,code/lib/_spikes/optimized_drag_stack/my_movable_box.dart (bergamot),,,2022-04-16T23:18:54.440325
68,1609,north,control,1,1,2022-04-16 23:18:57.407057,tree,,code/lib/_spikes/button_sheet.dart (NO_NODE_YET),,,2022-04-16T23:18:57.407057
70,1610,north,control,1,1,2022-04-16 23:19:18.799947,define,code/lib/_spikes/button_sheet.dart (wool),code/lib/styled_widgets/buttons/styled_buttons.dart (NO_NODE_YET),30:28-30:38,9:8-9:8,2022-04-16T23:19:18.799947
72,1611,north,control,1,1,2022-04-16 23:19:55.943408,tree,,code/lib/styled_widgets/ui_text.dart (NO_NODE_YET),,,2022-04-16T23:19:55.943408
74,1612,north,control,1,1,2022-04-16 23:20:00.791883,tree,,code/lib/styled_widgets/inline_text_editor.dart (NO_NODE_YET),,,2022-04-16T23:20:00.791883
76,1613,north,control,1,1,2022-04-16 23:20:53.802456,tree,,code/lib/_spikes/firebase_realtime_db.dart (NO_NODE_YET),,,2022-04-16T23:20:53.802456
78,1614,north,control,1,1,2022-04-16 23:21:19.759556,tree,,code/lib/commands/app/copy_share_link_command.dart (NO_NODE_YET),,,2022-04-16T23:21:19.759556
80,1615,north,control,1,1,2022-04-16 23:21:36.605729,tree,,code/lib/commands/app/copy_share_link_command.dart (gatsby),,,2022-04-16T23:21:36.605729
82,1616,north,control,1,1,2022-04-16 23:22:33.461973,hide,,code/lib/_spikes/optimized_drag_stack/optimized_drag_stack.dart (silicon),,,2022-04-16T23:22:33.461973
84,1617,north,control,1,1,2022-04-16 23:22:34.219158,hide,,code/lib/_spikes/popup_menu_spike/popup_panel_spike.dart (sticky),,,2022-04-16T23:22:34.219158
86,1618,north,control,1,1,2022-04-16 23:22:34.952663,hide,,code/lib/_spikes/button_sheet.dart (wool),,,2022-04-16T23:22:34.952663
88,1619,north,control,1,1,2022-04-16 23:22:35.602887,hide,,code/lib/styled_widgets/buttons/styled_buttons.dart (scratched),,,2022-04-16T23:22:35.602887
90,1620,north,control,1,1,2022-04-16 23:22:36.186798,hide,,code/lib/styled_widgets/ui_text.dart (sepia),,,2022-04-16T23:22:36.186798
92,1621,north,control,1,1,2022-04-16 23:22:36.687155,hide,,code/lib/styled_widgets/inline_text_editor.dart (soy),,,2022-04-16T23:22:36.687155
94,1622,north,control,1,1,2022-04-16 23:22:37.270728,hide,,code/lib/_spikes/firebase_realtime_db.dart (mangrove),,,2022-04-16T23:22:37.270728
96,1623,north,control,1,1,2022-04-16 23:22:40.472565,tree,,code/lib/commands/app/copy_share_link_command.dart (gatsby),,,2022-04-16T23:22:40.472565
98,1624,north,control,1,1,2022-04-16 23:22:48.861974,define,code/lib/commands/app/copy_share_link_command.dart (gatsby),code/lib/commands/commands.dart (NO_NODE_YET),10:35-10:49,18:6-18:20,2022-04-16T23:22:48.861974
100,1625,north,control,1,1,2022-04-16 23:23:41.497278,define,code/lib/commands/commands.dart (celsius),code/lib/commands/commands.dart (celsius),25:27-25:38,20:4-20:15,2022-04-16T23:23:41.497278
101,260,north,control,1,1,2022-04-16 23:23:50.889944,UI,,/commands/app/copy_share_link_command.dart,,,2022-04-16T23:23:50.889944
102,1626,north,control,1,1,2022-04-16 23:24:12.287629,define,code/lib/commands/app/copy_share_link_command.dart (gatsby),code/lib/routing/app_link.dart (NO_NODE_YET),17:8-17:15,13:2-13:2,2022-04-16T23:24:12.287629
104,262,north,control,1,1,2022-04-16 23:24:19.138407,UI,,/commands/app/copy_share_link_command.dart,,,2022-04-16T23:24:19.138407
105,263,north,control,1,1,2022-04-16 23:24:42.908122,UI,,/routing/app_link.dart,,,2022-04-16T23:24:42.908122
106,264,north,control,1,1,2022-04-16 23:25:13.064825,UI,,/commands/app/copy_share_link_command.dart,,,2022-04-16T23:25:13.064825
107,265,north,control,1,1,2022-04-16 23:25:17.102524,UI,,/routing/app_link.dart,,,2022-04-16T23:25:17.102524
108,1627,north,control,1,1,2022-04-16 23:25:59.810020,define,code/lib/routing/app_link.dart (nitrogen),code/lib/routing/app_link.dart (nitrogen),53:11-53:24,48:11-48:24,2022-04-16T23:25:59.810020
109,1628,north,control,1,1,2022-04-16 23:26:08.267032,define,code/lib/routing/app_link.dart (nitrogen),code/lib/routing/app_link.dart (nitrogen),48:11-48:24,48:11-48:24,2022-04-16T23:26:08.267032
110,266,north,control,1,1,2022-04-16 23:26:39.150312,UI,,/commands/app/copy_share_link_command.dart,,,2022-04-16T23:26:39.150312
111,1629,north,control,1,1,2022-04-16 23:27:24.052642,define,code/lib/commands/app/copy_share_link_command.dart (gatsby),code/lib/commands/commands.dart (celsius),18:16-18:24,29:15-29:23,2022-04-16T23:27:24.052642
113,1630,north,control,1,1,2022-04-16 23:27:28.391393,define,code/lib/commands/commands.dart (celsius),code/lib/commands/commands.dart (celsius),29:15-29:23,29:15-29:23,2022-04-16T23:27:28.391393
114,1631,north,control,1,1,2022-04-16 23:27:31.230019,define,code/lib/commands/commands.dart (celsius),code/lib/models/app_model.dart (NO_NODE_YET),29:2-29:10,17:6-17:14,2022-04-16T23:27:31.230019
116,269,north,control,1,1,2022-04-16 23:27:34.270724,UI,,/commands/app/copy_share_link_command.dart,,,2022-04-16T23:27:34.270724
117,1632,north,control,1,1,2022-04-16 23:27:36.839894,define,code/lib/commands/app/copy_share_link_command.dart (gatsby),code/lib/models/app_model.dart (silicon),18:25-18:41,69:14-69:30,2022-04-16T23:27:36.839894
119,271,north,control,1,1,2022-04-16 23:27:50.201142,UI,,/routing/app_link.dart,,,2022-04-16T23:27:50.201142
120,272,north,control,1,1,2022-04-16 23:27:52.776899,UI,,/commands/commands.dart,,,2022-04-16T23:27:52.776899
121,1633,north,control,1,1,2022-04-16 23:27:56.013264,hide,,code/lib/commands/commands.dart (celsius),,,2022-04-16T23:27:56.013264
123,1634,north,control,1,1,2022-04-16 23:27:57.997968,hide,,code/lib/models/app_model.dart (silicon),,,2022-04-16T23:27:57.997968
125,1635,north,control,1,1,2022-04-16 23:27:59.069993,mark,,code/lib/routing/app_link.dart (nitrogen),,20:32-20:34,2022-04-16T23:27:59.069993
126,275,north,control,1,1,2022-04-16 23:28:01.534031,UI,,/commands/app/copy_share_link_command.dart,,,2022-04-16T23:28:01.534031
127,1636,north,control,1,1,2022-04-16 23:28:10.168704,define,code/lib/commands/app/copy_share_link_command.dart (gatsby),code/lib/styled_widgets/toaster.dart (NO_NODE_YET),25:6-25:13,4:6-4:13,2022-04-16T23:28:10.168704
129,277,north,control,1,1,2022-04-16 23:28:15.924168,UI,,/commands/app/copy_share_link_command.dart,,,2022-04-16T23:28:15.924168
130,278,north,control,1,1,2022-04-16 23:28:33.246304,UI,,/routing/app_link.dart,,,2022-04-16T23:28:33.246304
131,279,north,control,1,1,2022-04-16 23:28:36.944102,UI,,/commands/app/copy_share_link_command.dart,,,2022-04-16T23:28:36.944102
132,280,north,control,1,1,2022-04-16 23:28:39.614890,UI,,/routing/app_link.dart,,,2022-04-16T23:28:39.614890
133,281,north,control,1,1,2022-04-16 23:28:48.922290,UI,,/commands/app/copy_share_link_command.dart,,,2022-04-16T23:28:48.922290
134,282,north,control,1,1,2022-04-16 23:28:51.901009,UI,,/routing/app_link.dart,,,2022-04-16T23:28:51.901009
135,1637,north,control,1,1,2022-04-16 23:29:04.218504,define,code/lib/routing/app_link.dart (nitrogen),code/lib/routing/app_link.dart (nitrogen),38:30-38:38,30:38-30:46,2022-04-16T23:29:04.218504
136,1638,north,control,1,1,2022-04-16 23:29:11.856761,define,code/lib/routing/app_link.dart (nitrogen),code/lib/routing/app_link.dart (nitrogen),47:9-47:19,47:9-47:19,2022-04-16T23:29:11.856761
137,1639,north,control,1,1,2022-04-16 23:30:09.523000,mark,,code/lib/routing/app_link.dart (nitrogen),,53:3-53:63,2022-04-16T23:30:09.523
138,1640,north,control,2,0,2022-04-16 23:30:27.836770,hide,,code/lib/styled_widgets/toaster.dart (lineup),,,2022-04-16T23:30:27.836770
140,1641,north,control,2,0,2022-04-16 23:32:39.593520,tree,,code/lib/commands/app/update_user_command.dart (NO_NODE_YET),,,2022-04-16T23:32:39.593520
142,1642,north,control,2,0,2022-04-16 23:32:40.539135,tree,,code/lib/commands/app/set_current_user_command.dart (NO_NODE_YET),,,2022-04-16T23:32:40.539135
144,1643,north,control,2,0,2022-04-16 23:32:41.178108,tree,,code/lib/commands/app/save_window_size_command.dart (NO_NODE_YET),,,2022-04-16T23:32:41.178108
146,1644,north,control,2,0,2022-04-16 23:32:41.944259,tree,,code/lib/commands/app/save_image_to_disk_command.dart (NO_NODE_YET),,,2022-04-16T23:32:41.944259
148,1645,north,control,2,0,2022-04-16 23:32:42.482865,tree,,code/lib/commands/app/refresh_menubar_command.dart (NO_NODE_YET),,,2022-04-16T23:32:42.482865
150,1646,north,control,2,0,2022-04-16 23:32:43.012603,tree,,code/lib/commands/app/copy_share_link_command.dart (gatsby),,,2022-04-16T23:32:43.012603
152,1647,north,control,2,0,2022-04-16 23:32:43.316903,tree,,code/lib/commands/app/bootstrap_command.dart (NO_NODE_YET),,,2022-04-16T23:32:43.316903
154,1648,north,control,2,0,2022-04-16 23:32:58.551985,tree,,code/lib/commands/books/delete_page_command.dart (NO_NODE_YET),,,2022-04-16T23:32:58.551985
156,1649,north,control,2,0,2022-04-16 23:33:47.591150,tree,,code/lib/commands/books/delete_page_scrap_command.dart (NO_NODE_YET),,,2022-04-16T23:33:47.591150
158,1650,north,control,2,0,2022-04-16 23:34:07.672182,tree,,code/lib/commands/books/delete_page_command.dart (sailfish),,,2022-04-16T23:34:07.672182
160,1651,north,control,2,0,2022-04-16 23:34:09.151759,tree,,code/lib/commands/books/delete_page_scrap_command.dart (stove),,,2022-04-16T23:34:09.151759
162,1652,north,control,2,0,2022-04-16 23:34:16.960533,tree,,code/lib/commands/books/delete_page_command.dart (sailfish),,,2022-04-16T23:34:16.960533
164,1653,north,control,2,0,2022-04-16 23:35:10.042679,define,code/lib/commands/books/delete_page_command.dart (sailfish),code/lib/styled_widgets/dialogs/delete_dialog.dart (NO_NODE_YET),18:21-18:33,7:8-7:8,2022-04-16T23:35:10.042679
166,1654,north,control,2,0,2022-04-16 23:35:23.743438,mark,,code/lib/styled_widgets/dialogs/delete_dialog.dart (windshield),,49:17-49:113,2022-04-16T23:35:23.743438
167,1655,north,control,2,0,2022-04-16 23:35:28.115313,tree,,code/lib/commands/books/delete_page_command.dart (sailfish),,,2022-04-16T23:35:28.115313
169,1656,north,control,2,0,2022-04-16 23:36:01.975229,tree,,code/lib/commands/books/delete_page_scrap_command.dart (stove),,,2022-04-16T23:36:01.975229
171,1657,north,control,2,0,2022-04-16 23:36:06.094319,tree,,code/lib/commands/books/delete_page_command.dart (sailfish),,,2022-04-16T23:36:06.094319
173,1658,north,control,2,0,2022-04-16 23:36:16.649418,mark,,code/lib/commands/books/delete_page_command.dart (sailfish),,24:3-50:7,2022-04-16T23:36:16.649418
174,1659,north,control,2,1,2022-04-16 23:36:30.062070,hide,,code/lib/commands/books/delete_page_command.dart (sailfish),,,2022-04-16T23:36:30.062070
176,1660,north,control,2,1,2022-04-16 23:36:32.866458,tree,,code/lib/commands/books/create_page_command.dart (NO_NODE_YET),,,2022-04-16T23:36:32.866458
178,1661,north,control,2,1,2022-04-16 23:36:37.229515,tree,,code/lib/commands/books/delete_page_command.dart (sailfish),,,2022-04-16T23:36:37.229515
180,1662,north,control,2,1,2022-04-16 23:36:42.548868,hide,,code/lib/commands/books/delete_page_command.dart (sailfish),,,2022-04-16T23:36:42.548868
182,1663,north,control,2,1,2022-04-16 23:36:43.175211,hide,,code/lib/styled_widgets/dialogs/delete_dialog.dart (windshield),,,2022-04-16T23:36:43.175211
184,1664,north,control,2,1,2022-04-16 23:36:43.626329,hide,,code/lib/commands/books/delete_page_scrap_command.dart (stove),,,2022-04-16T23:36:43.626329
186,1665,north,control,2,1,2022-04-16 23:36:44.075981,hide,,code/lib/routing/app_link.dart (nitrogen),,,2022-04-16T23:36:44.075981
188,1666,north,control,2,1,2022-04-16 23:36:44.543319,hide,,code/lib/commands/app/update_user_command.dart (mochi),,,2022-04-16T23:36:44.543319
190,1667,north,control,2,1,2022-04-16 23:36:44.892740,hide,,code/lib/commands/app/set_current_user_command.dart (ionian),,,2022-04-16T23:36:44.892740
192,1668,north,control,2,1,2022-04-16 23:36:45.161272,hide,,code/lib/commands/app/save_window_size_command.dart (pitcher),,,2022-04-16T23:36:45.161272
194,1669,north,control,2,1,2022-04-16 23:36:45.418605,hide,,code/lib/commands/app/save_image_to_disk_command.dart (ringed),,,2022-04-16T23:36:45.418605
196,1670,north,control,2,1,2022-04-16 23:36:45.761484,hide,,code/lib/commands/app/refresh_menubar_command.dart (yew),,,2022-04-16T23:36:45.761484
198,1671,north,control,2,1,2022-04-16 23:36:47.543682,hide,,code/lib/commands/books/create_page_command.dart (bunch),,,2022-04-16T23:36:47.543682
200,1672,north,control,2,1,2022-04-16 23:36:48.858566,hide,,code/lib/commands/app/bootstrap_command.dart (cyan),,,2022-04-16T23:36:48.858566
202,1673,north,control,2,1,2022-04-16 23:36:49.831157,hide,,code/lib/commands/app/copy_share_link_command.dart (gatsby),,,2022-04-16T23:36:49.831157
203,1674,north,control,2,1,2022-04-16 23:37:01.331549,tree,,code/lib/commands/books/delete_page_command.dart (sailfish),,,2022-04-16T23:37:01.331549
205,1675,north,control,2,1,2022-04-16 23:39:48.821723,define,code/lib/commands/books/delete_page_command.dart (sailfish),code/lib/commands/books/delete_page_command.dart (sailfish),27:66-27:70,11:33-11:37,2022-04-16T23:39:48.821723
206,1676,north,control,2,1,2022-04-17 17:18:23.409665,mark,,code/lib/commands/books/delete_page_command.dart (sailfish),,28:5-30:49,2022-04-17T17:18:23.409665
207,1677,north,control,3,0,2022-04-17 17:30:50.981131,tree,,code/lib/services/cloudinary/cloud_storage_service.dart (NO_NODE_YET),,,2022-04-17T17:30:50.981131
208,1678,north,control,3,0,2022-04-17 17:30:53.292334,tree,,code/lib/services/cloudinary/cloud_storage_service.dart (article),,,2022-04-17T17:30:53.292334
209,1679,north,control,3,0,2022-04-17 17:30:55.053287,tree,,code/lib/services/firebase/firebase_service.dart (NO_NODE_YET),,,2022-04-17T17:30:55.053287
210,1680,north,control,3,0,2022-04-17 17:30:57.745489,tree,,code/lib/services/cloudinary/cloud_storage_service.dart (article),,,2022-04-17T17:30:57.745489
212,1682,north,control,3,0,2022-04-17 17:30:59.096232,tree,,code/lib/services/cloudinary/cloud_storage_service.dart (article),,,2022-04-17T17:30:59.096232
214,1684,north,control,3,0,2022-04-17 17:31:00.613766,tree,,code/lib/services/cloudinary/cloud_storage_service.dart (article),,,2022-04-17T17:31:00.613766
216,1686,north,control,3,0,2022-04-17 17:31:02.616312,hide,,code/lib/commands/books/delete_page_command.dart (sailfish),,,2022-04-17T17:31:02.616312
217,1687,north,control,3,0,2022-04-17 17:31:04.292425,tree,,code/lib/services/firebase/firebase_service_firedart.dart (NO_NODE_YET),,,2022-04-17T17:31:04.292425
219,1688,north,control,3,0,2022-04-17 17:31:06.684941,tree,,code/lib/services/cloudinary/cloud_storage_service.dart (article),,,2022-04-17T17:31:06.684941
220,1689,north,control,3,0,2022-04-17 17:31:07.703103,tree,,code/lib/services/cloudinary/cloud_storage_service.dart (article),,,2022-04-17T17:31:07.703103
226,1695,north,control,3,0,2022-04-17 17:31:16.839477,tree,,code/lib/services/cloudinary/cloud_storage_service.dart (article),,,2022-04-17T17:31:16.839477
230,1699,north,control,3,0,2022-04-17 17:31:18.613567,hide,,code/lib/services/firebase/firebase_service_firedart.dart (jasper),,,2022-04-17T17:31:18.613567
231,1700,north,control,3,0,2022-04-17 17:31:21.117362,tree,,code/lib/services/cloudinary/cloud_storage_service.dart (article),,,2022-04-17T17:31:21.117362
234,1703,north,control,3,0,2022-04-17 17:31:23.928437,tree,,code/lib/services/cloudinary/cloud_storage_service.dart (article),,,2022-04-17T17:31:23.928437
243,1712,north,control,3,0,2022-04-17 17:31:29.374583,tree,,code/lib/services/firebase/firebase_service_firedart.dart (jasper),,,2022-04-17T17:31:29.374583
245,1713,north,control,3,0,2022-04-17 17:31:30.206900,tree,,code/lib/services/firebase/firebase_service_native.dart (NO_NODE_YET),,,2022-04-17T17:31:30.206900
247,1714,north,control,3,0,2022-04-17 17:31:31.280265,tree,,code/lib/services/firebase/firebase_service_firedart.dart (jasper),,,2022-04-17T17:31:31.280265
249,1715,north,control,3,0,2022-04-17 17:31:32.037708,tree,,code/lib/services/firebase/firebase_service.dart (antimatter),,,2022-04-17T17:31:32.037708
250,1716,north,control,3,0,2022-04-17 17:31:33.416062,tree,,code/lib/services/firebase/firebase_service.dart (antimatter),,,2022-04-17T17:31:33.416062
259,1724,north,control,3,0,2022-04-17 17:31:36.077800,tree,,code/lib/services/firebase/firebase_service_native.dart (sponge),,,2022-04-17T17:31:36.077800
261,1725,north,control,3,0,2022-04-17 17:32:19.857770,tree,,code/lib/services/firebase/firebase_service.dart (antimatter),,,2022-04-17T17:32:19.857770
270,1734,north,control,3,0,2022-04-17 17:32:25.698419,tree,,code/lib/styled_widgets/app_icons.dart (NO_NODE_YET),,,2022-04-17T17:32:25.698419
271,1735,north,control,3,0,2022-04-17 17:32:27.995534,tree,,code/lib/styled_widgets/book_cover_image.dart (NO_NODE_YET),,,2022-04-17T17:32:27.995534
274,1738,north,control,3,0,2022-04-17 17:32:32.712688,hide,,code/lib/services/firebase/firebase_service_native.dart (sponge),,,2022-04-17T17:32:32.712688
276,1739,north,control,3,0,2022-04-17 17:32:34.551903,hide,,code/lib/services/firebase/firebase_service_firedart.dart (jasper),,,2022-04-17T17:32:34.551903
277,1740,north,control,3,0,2022-04-17 17:32:37.577036,tree,,code/lib/services/firebase/firebase_service.dart (antimatter),,,2022-04-17T17:32:37.577036
288,1751,north,control,3,0,2022-04-17 17:32:41.245414,tree,,code/lib/themes.dart (NO_NODE_YET),,,2022-04-17T17:32:41.245414
290,1752,north,control,3,0,2022-04-17 17:32:43.506344,tree,,code/lib/main_app_scaffold.dart (NO_NODE_YET),,,2022-04-17T17:32:43.506344
292,1753,north,control,3,0,2022-04-17 17:32:46.665857,hide,,code/lib/main_app_scaffold.dart (apology),,,2022-04-17T17:32:46.665857
294,1754,north,control,3,0,2022-04-17 17:32:47.502843,hide,,code/lib/themes.dart (strengthened),,,2022-04-17T17:32:47.502843
295,1755,north,control,3,0,2022-04-17 17:32:52.165058,tree,,code/lib/styled_widgets/buttons/raw_styled_btn.dart (NO_NODE_YET),,,2022-04-17T17:32:52.165058
297,1756,north,control,3,0,2022-04-17 17:32:54.176716,hide,,code/lib/styled_widgets/buttons/raw_styled_btn.dart (surf),,,2022-04-17T17:32:54.176716
298,1757,north,control,3,0,2022-04-17 17:32:55.470680,tree,,code/lib/services/firebase/firebase_service.dart (antimatter),,,2022-04-17T17:32:55.470680
299,1758,north,control,3,0,2022-04-17 17:33:02.711347,tree,,code/lib/services/firebase/firebase_service.dart (antimatter),,,2022-04-17T17:33:02.711347
305,1764,north,control,3,0,2022-04-17 17:33:05.015875,tree,,code/lib/services/firebase/firebase_service_native.dart (sponge),,,2022-04-17T17:33:05.015875
307,1765,north,control,3,0,2022-04-17 17:33:06.298854,tree,,code/lib/services/firebase/firebase_service_firedart.dart (jasper),,,2022-04-17T17:33:06.298854
309,1766,north,control,3,0,2022-04-17 17:33:51.146501,tree,,code/lib/services/firebase/firebase_service.dart (antimatter),,,2022-04-17T17:33:51.146501
310,1767,north,control,3,0,2022-04-17 17:33:52.167742,tree,,code/lib/services/firebase/firebase_service.dart (antimatter),,,2022-04-17T17:33:52.167742
319,1775,north,control,3,0,2022-04-17 17:33:53.970804,tree,,code/lib/services/firebase/firebase_service_firedart.dart (jasper),,,2022-04-17T17:33:53.970804
